# Reviews By User,User URL,State,Username,Country,Date Review Given,Invited,Review URL,Review Title,Review Body,Date of Experience,Rating,Company,Unfair
1,https://www.trustpilot.com/users/62e07f66064a3700124889d4,BG,Buster Green,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e07f678000af4a884be9f2,My first driver could not find the uber…,my first driver could not find the uber pickup location at the john wayne airport.  he tried 3 times but could not find it.  he told me that he arrived.  i called him twice to let him know that he was at the wrong location and how to find it.  he gave up and cancelled on me.  uber charged me $5!  i tried again and got an excellent driver.  spent an hour with the first driver!,2022-07-26,3,Uber,
1,https://www.trustpilot.com/users/62e07e81d239a200133ae857,SB,Suzette Beaty,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e07e828000af4a884be9a9,Driver was nice,"driver was nice, car was clean. we felt safe",2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e07ad9327477001438a912,MH,Mia Hauff,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e07ada4c35e69ec51ac6a0,Neighborly & Green,"my uber experience was excellent. firstly, i was picked up in an environmental tesla car. the driver was on time, friendly and a great conversationalist. the car was clean and smelled good. rather than an aloof cab driver, i felt like a good neighbor was helping me get to the airport.",2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e07957064a3700124886fe,OK,Oleg Kruchek,CA,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e079584c35e69ec51ac61a,Very convenient service,"very convenient service, convenient for all it's participants. excellent work of the drivers. i am grateful to the developers of the program.",2022-07-26,5,Uber,
3,https://www.trustpilot.com/users/6238c10a1f97450012d9e837,CU,customer,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e074368000af4a884be681,I lost my driving vision and have had…,i lost my driving vision and have had to use uber as many as 4 times a week to go to and from servicing my different client businesses all over dallas/fort worth. so far my rides have all been on time. the vehicles are clean and appear to be well maintained. the drivers are a diverse group who have good grooming and are polite.,2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e07378ec104000127e10c8,MM,Mickey Mehal,CA,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e073794c35e69ec51ac435,Driver polite and efficient,driver very polite; wonderful yrip,2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e0728b327477001438a489,GE,Gerri Evans,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e0728c8000af4a884be5d0,The Uber drivers in Florida,"the uber drivers in florida
where great but the one in oakland never came on time so i had to call my daughter to take me too the airport,",2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e070f0064a37001248824d,BR,Bridgette,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e070f24c35e69ec51ac33f,Driver was on time and polite.,each driver was on time and polite.,2022-07-26,5,Uber,
2,https://www.trustpilot.com/users/622fb136acd4b00012475bc8,,Adrian Hernandez,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e066988000af4a884be0ca,Enjoyable ride,"very pleasant, comfortable ride , driver polite and professional. enjoyed it very much.",2022-07-26,5,Uber,
2,https://www.trustpilot.com/users/619172323f59d0001215488c,JS,Joe S,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e066338000af4a884be095,Fast and Safe,"used uber twice tonight, and had two great rides. very polite drivers got us safely to and from our spots.",2022-07-26,5,Uber,
2,https://www.trustpilot.com/users/624db8602bfe3d0012efd170,KP,Kyle Palmer,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e061b04c35e69ec51abbee,Great service,everytime i've rode with uber i've had a good experience and all my drivers were pleasant and respectful would recommend the service to anyone look for rides.,2022-07-26,5,Uber,
2,https://www.trustpilot.com/users/5907808f0000ff000a932904,TK,Teresa Keller,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e060524c35e69ec51abb03,Our Uber driver,"our uber driver, myron, was the best! he was super helpful, we had such great conversations, and he went above and beyond to accommodate us. my husband and i would of hung out with him all night, he was such a great person, and a great driver! give this man a raise, because he was awesome 👏 !!! five stars for sure!",2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e05f45064a3700124878d9,WB,Willie Brown,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e05f468000af4a884bdc68,Paul,"our driver, paul, was punctual and courteous.",2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e05ad432747700143897b7,BH,Beneita Halse,CA,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e05ad58000af4a884bd965,Really nice helpful driver,had a very helpful driver helped me with my shopping and even took it to my front door i was impressed with him.,2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e056bc283099001347885b,SS,Susie Santaniello,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e056be8000af4a884bd669,Perfect driver was patient,perfect driver was patient! we came out of staten island hospital and he didn’t rush us getting in or out of the car. parked in my driveway so my dad could get out easier.,2022-07-26,5,Uber,
3,https://www.trustpilot.com/users/5f3d3f4823403a6cb8b3eeae,GE,GREGORY EATON,US,"Jul 26, 2022",False,https://www.trustpilot.com/reviews/62e055ac8000af4a884bd5b6,Biased,"i was discriminated against when applying to work for them. i personally know multiple uber drivers that have criminal backgrounds (recent) and are allowed to drive for them, i was denied employment due to my background which is almost ten years old and not as severe as others.",2022-07-26,1,Uber,
1,https://www.trustpilot.com/users/62e049ecd239a200133acb72,KP,Kripa Prasad,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e049ed8000af4a884bcbe6,Instead of one fare they chafe 3 times,"instead of one fare, they charge a total of four times. two times uber drivers did not reach the location, one driver didn't understand english and he sent messages in the chinese language when i don't see him then i have to cancel the trip and the 2nd driver also not reached my location and asked to come two blocks and get a ride.",2022-07-26,1,Uber,
1,https://www.trustpilot.com/users/62e036a2d239a200133abf81,CK,Carla Kuys,NL,"Jul 26, 2022",False,https://www.trustpilot.com/reviews/62e036ae4c35e69ec51a96e3,Absolutely pathetic,absolutely pathetic. we were rushed out of a car which led to us inevitably leaving a bag with many valuables in. tried to get in to contact with the driver for more that 48hours now and no success. starting to look like an organized crime scheme.,2022-07-26,1,Uber,
1,https://www.trustpilot.com/users/62e02a33064a37001248598d,BL,Bill Lawrence,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e02a344c35e69ec51a8933,Boston Vacation,all drivers were excellent and 5-star.,2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e00d282b02d40013a74d75,ST,Susan Thoms,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e00d298000af4a884b86f1,Wonderful ride,"the uber driver was amusing, informative, and helpful. the car was clean and attractive. i really like uber!!!!!",2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62dff632ec104000127dc08a,JM,John Munzinger,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62dff6338000af4a884b698b,Two rides on 7/24 went very well,two rides on 7/24 went very well.  however one planned ride had to be canceled due to the driver’s inability to understand how to complete the ride.,2022-07-26,3,Uber,
1,https://www.trustpilot.com/users/62dfc182ec104000127d9024,KY,Kathy Yip,HK,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62dfc1848000af4a884b2a58,Driver is nice,driver is nice.  on time and no too much waiting time,2022-07-26,5,Uber,
4,https://www.trustpilot.com/users/5c93ce3d6a6bad5774cbc064,CU,Customer,GB,"Jul 26, 2022",False,https://www.trustpilot.com/reviews/62dfa3cb4c35e69ec519e5fd,If you want to be late (and ripped off) take an uber,"if you want to be late - take an uber.  drivers and the company have zero consideration for customers.  in london, drivers frequently accept jobs and then park up waiting for surge/better pricing.  i have walked 1km to meet a driver to see him doing just this.  it happens a significant percentage of the time - uber is well aware and could not care less.  drivers will park and hope you cancel in order to take £5 off you when you cancel.    they could not care less if you are late.  company and drivers without any morals whatsoever.  will not be using again after the latest uber let down!  terrible terrible drivers - starts using local taxi companies instead.",2022-07-26,1,Uber,
3,https://www.trustpilot.com/users/5b149def4de5666d34477826,TP,Thomas Pinschof,AU,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62dfa0ea4c35e69ec519e2fb,There was a 30 minute delay as the…,there was a 30 minute delay as the first driver pulled out and i had to wait in the rain but the second driver was very pleasant.,2022-07-26,4,Uber,
2,https://www.trustpilot.com/users/62df882c2b02d40013a6de2b,PA,Pam,CA,"Jul 26, 2022",False,https://www.trustpilot.com/reviews/62df88468000af4a884aef6d,Love the service and every time I take…,love the service and every time i take one the drivers are so polite. thank you all for your great job.,2022-07-26,5,Uber,
4,https://www.trustpilot.com/users/5e095065b14ccf60c4f79a34,WD,Wayne Debnam,AU,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62df54b54c35e69ec519bf58,Friendly driver and well priced.,good trip friendly driver and well priced.,2022-07-26,5,Uber,
3,https://www.trustpilot.com/users/5ba7305f4de5666d34a294f3,BP,B Patel,IT,"Jul 25, 2022",False,https://www.trustpilot.com/reviews/62df46368000af4a884adcb4,Very poor service,"very poor service, ended up ordering a local cab because uber drivers kept on rejecting our ride heading out of london. we tried for an hour and the app kept on cancelling our ride. i recommend any other company as this is the poorest service experience ever.",2022-07-25,1,Uber,
1,https://www.trustpilot.com/users/62df3d7cd239a200133a1ec9,DO,Dirk Ordinachev,US,"Jul 25, 2022",True,https://www.trustpilot.com/reviews/62df3d7d8000af4a884adaab,Highly professional drivers my family…,highly professional drivers my family loves uber.,2022-07-25,5,Uber,
2,https://www.trustpilot.com/users/62df3097327477001437dcfa,EJ,Ehom J,AU,"Jul 25, 2022",True,https://www.trustpilot.com/reviews/62df30988000af4a884ad78b,Driver was great after many others…,"driver was great after many others canceled he didn’t and he came through heavy valley traffic to the pick up point very nice trip home felt safe and comfortable and arrived home safely, so was very happy except that i tried to tip and didn’t work so that was very frustrating as had to pay with apple pay as card was lost worked for initial trip but not the updated invoice with tip as he definitely deserved a tip for being the one that came and got me home safe",2022-07-25,5,Uber,
1,https://www.trustpilot.com/users/62df300ed239a200133a196a,ES,Emily Sanders,US,"Jul 25, 2022",True,https://www.trustpilot.com/reviews/62df30108000af4a884ad764,Clean and Punctual,the driver was very punctual and didn't mind that we had a bunch of stuff with us from our storage unit. he was very accommodating as well.,2022-07-25,5,Uber,
2,https://www.trustpilot.com/users/5ba4073d4de5666d34dc1ac5,EB,Erin B,CA,"Jul 25, 2022",True,https://www.trustpilot.com/reviews/62df20204c35e69ec519b1cd,Very quick response to us,"very quick response to us, helpful with our luggage. quick accurate driver and friendly.",2022-07-25,5,Uber,
1,https://www.trustpilot.com/users/62df0ae64f233e001235460b,BR,Backseat Rider,US,"Jul 25, 2022",True,https://www.trustpilot.com/reviews/62df0ae74c35e69ec519a761,I got picked up,"i got picked up.
driver was friendly.
i was taken to my destination.
i got dropped off.
exactly what i needed.
perfect.",2022-07-25,5,Uber,
3,https://www.trustpilot.com/users/60044a618f377f001938dc8f,UR,ureka,US,"Jul 25, 2022",True,https://www.trustpilot.com/reviews/62df07988000af4a884ac5e9,yoi took my money 2 times and your…,yoi took my money 2 times and your drivers never showed up. when i return to the us i will file a dispute to get my money back. your drivers in costa rica are thieves,2022-07-25,1,Uber,
2,https://www.trustpilot.com/users/62defead2b02d40013a6a6e5,RM,Roberta Malone,US,"Jul 25, 2022",True,https://www.trustpilot.com/reviews/62defeaf8000af4a884abf35,Trips were fine for the most part,trips were fine for the most part. drivers were on time and polite. driver #1 yu spoke very little english but we were able to communicate effectively.  charles was excellent.,2022-07-25,4,Uber,
1,https://www.trustpilot.com/users/62ded57e2b02d40013a68935,AA,anshu anshu,IN,"Jul 25, 2022",False,https://www.trustpilot.com/reviews/62ded58a4c35e69ec5197651,Very worst service of Uber at  9:30pm i…,very worst service of uber at  9:30pm i was booking the uber it was showing driver was coming but driver called me asked about my destination then he cancelled the ride. it happened 3-4 times then i booked ola and driver came in a first booking only it happened with me lots of time if you want to save your time and if you are in hurry don't try uber use another options. because they always do the same things if you are stuck somewhere in late night. they do the same thing.,2022-07-25,1,Uber,
2,https://www.trustpilot.com/users/6276a9a6dcc6e60012ff3296,DC,Danny Camacho,GB,"Jul 25, 2022",False,https://www.trustpilot.com/reviews/62dea4a94c35e69ec5193955,Treat your Drivers with respect!,cancel after cancel after cancel. treat your drivers with respect then maybe this will work. how about dropping their commission by 15% and up their mileage to £2 per mile. then their won't be cancellations.,2022-07-25,1,Uber,
1,https://www.trustpilot.com/users/62de9fbf4f233e001234f1a3,KC,Ken Carter,US,"Jul 25, 2022",True,https://www.trustpilot.com/reviews/62de9fc08000af4a884a51c0,Excellent service,"excellent service, very polite drivers.",2022-07-25,5,Uber,
